16.27999,16.85658,-10,-10
23.81804,23.83063,2.793096,-10
18.14729,29.82593,19.0209,-10
23.86086,35.18547,23.8599,-10
19.08871,29.82613,18.14794,-10
5.270944,23.8609,23.86089,-10
12.21673,19.08872,19.08869,-10
-10,15.27097,5.27096,-10
23.33442,23.01231,-10,0.7968739
29.82539,29.82613,18.13137,19.02631
35.18519,37.28265,23.86081,23.86054
29.82612,43.9819,29.82606,18.14778
23.86087,37.28267,35.1855,23.86087
19.08872,29.82613,29.82613,19.08872
15.27098,23.8609,23.8609,5.270968
-10,19.08872,19.08872,12.2167
29.7657,29.8113,-10,17.52875
37.28266,37.28267,23.84548,23.86089
43.9819,46.60334,29.82611,29.82609
37.28267,54.97737,37.28262,35.18551
29.82613,46.60334,43.9819,29.82613
23.8609,37.28267,37.28267,23.8609
19.08872,29.82613,29.82613,19.08872
-10,23.8609,23.8609,15.27098
37.2823,37.27961,-10,23.82254
46.60334,46.60334,29.82545,29.82613
54.97737,58.25418,37.28267,37.28266
46.60334,68.72172,46.60334,43.9819
37.28267,58.25418,54.97737,37.28267
29.82613,46.60334,46.60334,29.82613
23.8609,37.28267,37.28267,23.8609
-10,29.82613,29.82613,19.08872
46.60316,46.6033,-10,29.82228
58.25418,58.25418,37.28262,37.28267
68.72172,72.81773,46.60334,46.60334
58.25418,85.90215,58.25418,54.97737
46.60334,72.81773,68.72172,46.60334
37.28267,58.25418,58.25418,37.28267
29.82613,46.60334,46.60334,29.82613
-10,37.28267,37.28267,23.8609
58.25418,58.25418,-10,37.28249
72.81773,72.81773,46.60334,46.60334
85.90215,91.02216,58.25418,58.25418
72.81773,107.3777,72.81773,68.72172
58.25418,91.02216,85.90215,58.25418
46.60334,62.81773,72.81773,46.60334
37.28267,50.25418,58.25418,37.28267
-10,46.60334,46.60334,29.82613
72.81773,72.81773,-10,46.60334
91.02216,91.02216,58.25418,58.25418
107.3777,113.7777,72.81773,72.81773
91.02216,134.2221,91.02216,85.90215
62.81773,113.7777,107.3777,72.81773
50.25418,91.02216,91.02216,58.25418
46.60334,62.81773,62.81773,46.60334
-10,58.25418,50.25418,37.28267
91.02216,91.02216,-10,58.25418
113.7777,113.7777,72.81773,72.81773
134.2221,142.2221,91.02216,91.02216
113.7777,167.7777,113.7777,107.3777
91.02216,142.2221,134.2221,91.02216
62.81773,113.7777,113.7777,62.81773
58.25418,91.02216,91.02216,50.25418
-10,72.81773,62.81773,46.60334
113.7777,113.7777,-10,72.81773
142.2221,142.2221,91.02216,91.02216
167.7777,177.7777,113.7777,113.7777
142.2221,222.2221,142.2221,134.2221
113.7777,177.7777,167.7777,113.7777
91.02216,142.2221,142.2221,91.02216
72.81773,113.7777,113.7777,62.81773
-10,91.02216,91.02216,58.25418
142.2221,142.2221,-10,91.02216
177.7777,177.7777,113.7777,113.7777
222.2221,222.2221,142.2221,142.2221
177.7777,277.7776,177.7777,167.7777
142.2221,222.2221,222.2221,142.2221
113.7777,167.7777,177.7777,113.7777
91.02216,134.2221,142.2221,91.02216
-10,107.3777,113.7777,72.81773
177.7777,113.7777,-10,113.7777
222.2221,142.2221,142.2221,142.2221
277.7776,177.7777,177.7777,177.7777
222.2221,222.2221,222.2221,222.2221
167.7777,177.7777,277.7776,177.7777
134.2221,142.2221,222.2221,142.2221
107.3777,113.7777,167.7777,113.7777
-10,91.02216,134.2221,91.02216
142.2221,91.02216,-10,142.2221
177.7777,113.7777,113.7777,177.7777
222.2221,142.2221,142.2221,222.2221
177.7777,177.7777,177.7777,277.7776
142.2221,132.2221,222.2221,222.2221
113.7777,103.7777,177.7777,167.7777
91.02216,91.02216,142.2221,134.2221
-10,72.81773,113.7777,107.3777
113.7777,72.81749,-10,113.7777
142.2221,91.02216,91.02216,142.2221
177.7777,113.7777,113.7777,177.7777
132.2221,142.2221,142.2221,222.2221
103.7777,113.7777,177.7777,177.7777
91.02216,81.02216,132.2221,142.2221
72.81773,72.81773,103.7777,113.7777
-10,58.25418,91.02216,91.02216
91.02206,-10,-10,91.02205
113.7777,-10,72.81759,113.7777
142.2221,-10,91.02216,142.2221
113.7777,-10,113.7777,177.7777
81.02216,-10,142.2221,132.2221
72.81773,-10,113.7777,103.7777
58.25418,-10,81.02216,91.02216
-10,-10,72.81773,72.81773
