189.9767,189.938,-10,-10
206.5517,206.5594,174.6947,-10
223.3691,224.682,189.3859,-10
242.1986,243.2695,206.2406,-10
203.0224,264.1211,222.1108,-10
188.6511,230.7105,230.8686,-10
170.7284,218.7706,205.3845,-10
-10,172.7007,193.7463,-10
206.5328,206.6117,-10,174.6971
224.5835,224.64,190.0167,189.8695
244.1947,244.3899,206.3591,206.4774
263.2507,265.7036,223.9347,221.0599
234.6211,288.272,242.7318,236.6291
218.6491,259.1247,259.3102,156.2756
192.1883,243.2956,143.183,191.929
-10,207.8799,216.3314,167.5979
224.6342,110.8615,-10,190.0147
244.4538,244.3405,206.5585,206.5611
265.6965,265.9084,224.7331,224.5791
288.4019,289.0807,244.3188,243.5219
263.4862,314.0675,265.0842,260.9081
242.3891,288.8998,286.2249,225.0994
212.5518,251.6423,265.4288,220.4293
-10,238.6112,240.4301,183.9843
131.3712,123.8782,-10,76.09454
265.8601,173.9905,110.8485,224.5096
288.8535,289.077,244.4178,244.5645
312.2903,314.3149,265.8221,265.0096
288.1747,341.7634,285.6623,278.1451
263.6225,312.9708,314.371,240.27
237.9609,265.6974,288.7349,236.2901
-10,169.6738,263.3094,216.1754
173.9905,190.8556,-10,110.8615
199.9897,129.7264,123.8782,133.4786
314.2965,265.8118,173.9905,265.8033
341.6945,288.798,289.0119,288.9578
262.8053,244.1221,261.4918,244.1221
261.1537,192.584,341.1713,286.531
169.5868,243.8391,299.8553,262.8929
-10,133.9259,195.2977,135.1624
224.0609,80.12434,-10,168.6591
263.7992,164.7052,173.4438,173.6692
288.8589,238.1102,231.1492,289.0198
308.1994,183.1753,263.2883,314.2645
267.753,265.9982,279.7237,338.0912
218.6208,219.8394,298.9443,299.6752
200.3564,217.6855,246.9801,269.0372
-10,182.808,233.7426,164.5663
98.00799,60.87562,-10,97.98536
240.429,168.0921,80.16185,225.2924
184.2751,217.1411,215.3828,264.0205
206.5198,122.9901,145.8627,211.1722
232.4108,240.9491,183.1402,299.2474
210.1719,203.3675,265.0054,253.3135
199.5399,164.3944,236.7802,242.1411
-10,167.5929,219.6509,189.7452
179.316,125.092,-10,79.97256
207.5999,157.7345,146.3571,207.1897
209.8216,196.2377,177.0112,239.449
233.7477,188.9425,217.0537,184.2771
212.3642,219.8342,205.1678,266.8201
176.8696,193.4503,236.3418,181.4979
160.2695,172.8027,201.792,218.359
-10,160.0057,191.7954,188.7688
166.1143,103.3768,-10,140.3683
187.5759,143.5647,146.5629,172.9099
199.0319,172.5161,166.829,216.9123
221.4886,112.0575,188.359,208.0591
195.0079,194.2329,198.6967,243.3486
178.2113,96.55393,220.7251,189.6523
153.6367,142.3667,198.4973,192.6921
-10,109.916,179.978,168.0737
140.5268,83.98413,-10,126.723
171.3332,124.6109,115.2488,148.1104
112.0614,155.4985,148.9945,196.2433
123.8493,91.45819,73.28799,132.6755
96.609,170.9446,112.0537,216.8763
79.14501,82.69897,115.8898,108.8272
138.5081,99.96649,96.48664,164.2092
-10,117.8093,130.299,159.9697
124.2923,32.53261,-10,107.0497
152.8104,110.1441,95.37759,128.3355
145.3964,122.8156,127.3005,176.0273
169.5996,123.3189,155.8211,111.115
141.754,148.2358,152.6608,191.0573
111.0274,80.57056,166.7054,96.60781
116.4072,92.47672,129.7075,128.3811
-10,60.68252,111.2137,138.0866
78.45358,15.24595,-10,66.03903
108.9642,81.015,59.08574,133.6528
134.3451,96.72977,90.33363,138.9453
150.9259,105.456,122.6261,147.6182
80.57084,134.7146,135.3305,167.8332
72.03718,69.46959,91.43999,98.44657
60.67181,94.33533,80.29057,109.7986
-10,58.09224,76.83047,69.34366
25.30508,17.01164,-10,28.21223
93.89092,69.19394,15.95102,107.5322
117.4963,84.13842,86.89737,103.6449
133.5777,52.70238,102.3607,103.8299
119.3017,117.333,117.8481,150.2372
104.9663,93.11996,133.6228,80.56621
84.94131,82.61502,119.2756,92.48084
-10,71.63433,101.0065,60.63267
78.18721,-10,-10,15.95508
83.84228,-10,68.0376,89.074
52.72999,-10,78.01027,96.72249
66.31937,-10,37.88525,68.18478
99.11657,-10,52.729,133.3237
86.40741,-10,116.4732,107.0628
68.67883,-10,97.20826,100.5165
-10,-10,79.24568,85.88384
