0,0,-10,-10
0,0,0,-10
0,1.613474E-05,0,-10
0,0,0,-10
0,5.695791E-05,0,-10
0,0,0,-10
0,0,0,-10
-10,0,0,-10
0,0,-10,0
1.613474E-05,0.0002801169,0,0
0.0002373246,0,6.722807E-05,3.872337E-06
3.350466E-05,0.0009888525,0,0
0,0.0001396027,0.0002373246,0
0,0,0,0
0,0,0,0
-10,0,0,0
0,0.006848922,-10,0
6.722807E-05,0.001167154,0.002627555,0.0001142877
0,0.0002801169,0.0004761988,0
0,0.004120219,0,0.0001396027
0,0,0.0009888525,3.350466E-05
0,0,0.0002373246,0
0,-8.823509,0,0
-10,0,0,0
0.001167154,0.01849006,-10,0
0.01402611,0.06309937,0.003444724,0.0006706466
0,0.05844211,0.001167154,6.722807E-05
0,0.01009857,0,0.001396027
0,-8.791508,0.002423658,0
-9.596463,-6.57,0,0
0,0,0,0
-10,-9.596463,-9.596463,0
0.0174303,0.3804412,-10,0.007937893
0.1092805,-6.022104,0.1666925,0.01932743
0.01009857,1.361587,0.05004347,0.0002801169
-9.6932,1.19126,0,0
0,0.3800665,0.01009857,0
0.0007476585,0,0,0
-6.57,0.003115244,0,0
-10,0.0004397993,0,0
-5.320615,4.087166,-10,0
1.872298,11.12659,0.1290447,0.03904093
0.4190516,4.963046,-4.423207,0.1515372
0.2747778,4.181153,2.177293,0.1892436
0.02106966,2.163854,1.242993,-6.556786
0.008730912,0,0.506945,-6.57
0.001830772,0.2087385,0.02576832,0
-10,0.01387525,0.03742156,0
8.328723,11.86886,-10,1.572488
4.756518,28.15624,5.350365,-4.852493
2.38813,11.44856,6.617844,1.454803
2.318245,9.052908,3.276795,1.366226
1.171981,2.999197,4.677967,1.08031
0.3227482,1.431055,2.024712,0.03470866
0.0233381,0.9410126,0.4798607,0.03336456
-10,0.1538068,0.01735333,0.004195712
31.60329,22.8339,-10,4.646576
12.64614,63.81381,17.1457,9.908143
15.61391,49.41645,22.50226,5.044529
4.711243,30.9368,23.54853,4.025855
1.572321,13.64519,13.15561,0.1506794
1.412041,3.203078,6.053179,0.9070252
0.07867986,1.688612,3.744459,0.1663274
-10,0.9615405,0.3795527,0.0152347
46.2731,63.37706,-10,7.22802
60.26322,123.2127,31.57239,26.71559
28.17965,97.11154,56.84719,17.13901
21.112,43.95741,60.69273,13.84619
2.936985,38.36138,37.33698,6.742803
2.86565,0.577926,8.069485,1.556211
1.319786,4.182616,4.43821,1.620958
-10,1.970927,2.322384,0.429128
133.532,90.98796,-10,19.00662
91.80678,202.3066,79.85792,80.43424
51.57164,95.217,141.9346,33.25605
33.02488,79.5172,50.79058,39.07029
10.76842,59.82245,42.9601,22.87976
3.446153,41.55597,21.17445,4.438209
1.336361,12.12926,9.913907,2.722175
-10,6.52834,3.767197,1.020855
175.5409,0,-10,46.83558
99.02525,132.7142,115.586,147.6839
81.39099,73.42379,183.1428,80.23055
59.52371,45.508,115.3938,55.68108
30.83939,44.77207,83.77673,39.81707
19.43872,34.98038,60.18517,10.06245
0,21.11106,34.75712,7.681083
-10,12.59232,14.23073,2.728968
112.2302,49.43252,-10,109.179
86.91914,83.34849,79.62571,173.8564
49.40855,74.70612,113.811,120.8016
34.60254,47.09332,90.05804,59.29716
35.55319,32.91181,66.82348,59.17971
22.98088,28.08995,48.66936,46.21153
14.54017,19.9164,35.09921,18.26806
-10,13.71133,24.39901,7.784503
77.27267,26.0681,-10,65.19434
53.90289,64.49978,51.07568,134.969
42.0583,49.43821,99.91344,84.2283
36.83049,30.0579,67.38354,57.52106
26.68737,15.74862,48.4826,48.58871
19.96785,12.42091,37.12583,35.75173
14.28298,15.75497,27.42136,26.1349
-10,11.75074,19.22723,16.99428
53.65464,-10,-10,21.75297
53.70293,-10,20.88627,98.58607
26.53977,-10,74.00823,67.6907
14.05925,-10,47.29869,40.52593
10.07157,-10,34.03336,35.79395
15.42625,-10,15.72366,29.15586
12.37197,-10,12.46847,20.37467
-10,-10,15.7612,14.98182
