4.196937,2.622329,-10,-10
7.435856,11.78627,-7.531214,-10
6.942336,13.16823,7.543997,-10
14.70781,10.27991,9.074887,-10
20.07764,23.85159,8.157027,-10
18.13435,30.13262,12.86742,-10
25.54185,28.12073,14.24741,-10
-10,43.53315,7.606602,-10
6.940319,9.893368,-10,-8.249479
14.17547,16.94644,5.837572,8.061319
9.78061,18.15325,11.62212,10.15273
25.59442,28.35266,14.09805,10.09599
33.03536,34.82166,9.120266,15.51725
29.89371,46.06526,25.09462,19.50584
42.83694,55.57329,28.21698,17.38751
-10,66.2667,29.03714,19.45012
15.82876,14.7135,-10,5.467014
20.56934,23.10535,10.11666,11.33394
27.60489,27.63773,16.61784,14.37471
33.72927,38.56786,19.20266,11.28992
45.33875,45.74519,28.73846,25.48606
57.31455,63.17149,33.13218,32.86582
57.68354,79.16719,46.26653,28.11247
-10,92.23597,56.98278,42.85653
21.58686,12.77335,-10,9.647289
30.11486,31.43357,16.5495,15.6127
37.68715,40.1903,22.85227,21.64639
48.53785,51.07322,31.00437,27.83202
62.08527,66.05858,39.01665,33.40823
81.94896,80.64024,49.91137,44.76607
93.70258,105.3383,61.98143,59.55049
-10,124.3593,79.99328,65.81187
29.76323,28.81351,-10,16.56094
40.13479,40.48451,13.27311,24.03063
51.45829,51.4067,30.05124,31.11844
66.58297,67.03805,40.25678,38.94403
82.46767,84.52781,52.36724,51.86417
104.8612,105.7037,67.2503,61.45102
123.69,132.4029,83.61069,82.06054
-10,157.2938,105.0534,97.18985
39.9623,35.10264,-10,12.3798
53.76406,51.82006,30.14459,31.10253
67.21489,68.35651,41.3295,39.81893
85.1389,85.71323,53.4438,51.86295
107.5432,98.6929,67.75811,66.89881
133.6001,135.892,84.25202,81.89758
159.7817,169.9471,104.9796,104.2293
-10,214.4062,134.6879,123.9987
50.71939,48.52606,-10,29.35833
67.39644,68.16183,38.40848,40.63514
85.61103,86.26572,52.62511,53.31207
98.92921,107.7545,68.55784,68.09535
136.7388,136.9381,85.98911,85.42042
170.7642,172.2696,98.5545,106.7684
214.1905,215.6816,134.5686,135.3053
-10,270.8249,169.5343,160.798
64.13842,41.02934,-10,36.7222
85.883,54.50784,49.7818,53.88984
108.2913,58.24274,68.27895,68.45608
136.2224,85.35802,86.17333,85.77045
172.254,108.9715,108.2759,98.85339
216.4874,136.36,137.0238,136.7209
271.7323,172.8238,170.8677,170.8158
-10,217.1109,213.8821,215.2249
53.24792,29.55069,-10,48.70789
57.94423,32.91487,42.12353,68.52185
85.41716,53.44505,54.10741,85.85515
108.467,68.52252,57.97359,108.1385
135.9224,85.39678,86.1543,136.919
172.3471,109.4937,108.765,172.2743
217.361,137.0901,137.5278,214.9051
-10,172.8158,172.8323,272.7109
30.99602,24.59911,-10,40.12311
52.92143,33.36009,28.82267,54.42134
67.59578,43.43661,32.11792,57.88303
86.36134,54.69655,53.20344,85.70797
109.3317,69.02958,68.14499,106.97
135.5104,87.25165,85.73983,137.7377
173.1503,99.33598,109.5544,173.1496
-10,137.5528,138.1023,217.0511
32.48256,19.83461,-10,26.50053
42.43744,26.51907,25.40368,32.04112
55.22851,33.8703,33.72162,52.94238
69.42981,43.21836,43.50251,68.78732
87.22494,45.4486,55.05891,86.84491
100.113,70.1053,69.18675,109.449
138.0934,87.93337,87.03497,138.146
-10,110.1565,100.3227,172.7151
25.5066,15.75022,-10,23.43593
34.24148,21.35653,20.30328,32.8433
43.23849,27.5308,26.76462,43.24463
44.64619,34.98347,34.36348,54.56362
70.02716,44.45553,43.28167,69.65179
87.85947,55.73901,45.78036,87.36384
110.2155,70.14365,70.04898,100.4337
-10,77.91477,87.99694,138.0571
20.90154,11.71904,-10,19.9374
27.42727,17.09505,15.94168,26.93742
35.03638,22.17148,21.10975,33.83847
44.5457,28.00168,27.53701,43.36702
56.17033,35.01975,34.9052,45.70329
70.39642,44.38877,44.66054,69.92469
78.1232,56.33079,55.88354,88.12811
-10,62.33723,70.27583,110.2692
16.71668,-10,-10,12.14852
22.10048,-10,12.23091,21.382
28.05365,-10,17.58958,27.03446
35.24726,-10,22.16284,35.04351
44.2053,-10,28.03026,44.31002
56.02318,-10,35.25834,56.01697
62.43118,-10,44.69755,70.47369
-10,-10,56.31811,78.06348
