0,7.900633E-07,-10,-10
0.03070584,0.003125669,0,-10
0.1276967,-8.622543,0.00761242,-10
0.1319939,1.439653,0.01177906,-10
0.2242109,0.3692841,0.08137273,-10
1.19188,0.6095282,0.1190349,-10
5.005876,4.689634,0.3487243,-10
-10,10.15165,2.599356,-10
0.003156901,0.06763794,-10,0
-9.146163,0.0135808,0.001450415,0.001561817
0.3006701,1.154102,0.007206682,0.04124259
0.3912476,2.652443,-9.70458,0.4472354
1.013883,1.252351,0.9758036,0.0676747
5.085321,4.541401,0.186532,0.4704191
8.9377,16.80487,2.729746,2.89799
-10,17.7885,6.840142,5.743946
0.00594121,0.6510625,-10,0.000343154
0.01824956,-8.17808,0.008706867,0.0100208
1.307824,2.98069,0.01298299,-9.242815
2.616567,4.622376,1.016531,1.20607
7.219999,7.117506,1.375595,0.5922652
7.801538,14.61346,2.754295,2.276559
17.60535,31.36151,5.843326,6.758337
-10,27.13578,12.66259,11.59886
-6.022956,2.430568,-10,0.09568452
4.283567,4.854164,0.2811502,0.01401717
4.075242,8.482965,-7.66809,0.3012244
8.234078,9.822091,2.512218,2.115743
13.63014,20.23798,3.396163,2.971294
32.20356,26.9748,9.705519,4.028349
28.50817,43.6015,17.67282,21.33916
-10,36.69432,29.24499,19.12242
4.552469,1.67031,-10,0.8648776
9.956629,7.695215,2.674909,-7.509703
7.845806,13.891,5.801607,4.398234
16.52064,19.77915,7.753417,4.01006
35.19027,46.64718,7.752471,12.63887
48.57235,64.49733,19.86801,17.40332
38.71721,66.14801,33.67673,26.40797
-10,71.54455,39.22699,24.19241
7.075636,0.2833759,-10,1.631504
11.64685,14.26479,3.601382,6.057941
23.71696,12.68569,6.928054,8.194227
46.08861,26.60883,9.016367,10.8413
63.80848,62.94735,22.62488,23.64201
65.98608,87.89809,44.10565,39.37172
85.32454,108.0126,63.21576,39.85253
-10,123.9195,65.27167,39.75335
5.504989,6.142829,-10,1.56726
10.11775,21.36015,2.413124,9.677347
23.53548,31.66434,11.83124,7.410248
62.70271,44.26862,13.37841,28.16446
86.30982,75.55774,33.19825,47.76737
105.1731,114.3692,62.78181,67.6042
126.2329,145.9128,79.04797,66.11629
-10,188.2292,99.0298,85.16407
7.459034,12.65358,-10,2.088191
32.88721,30.18817,3.227747,13.89252
55.35806,57.05496,16.24678,15.5681
78.13453,74.24363,35.02654,36.12676
113.2808,113.9747,57.30477,64.25326
145.4582,146.786,79.17858,89.38823
188.8226,189.8987,112.5747,95.2913
-10,246.4785,137.9952,130.1465
21.03847,19.35041,-10,7.283748
59.9477,35.82575,13.134,13.06889
87.84635,40.77829,42.86551,37.36261
113.0345,64.81106,60.04286,57.32296
149.0178,90.67478,84.84599,77.16481
191.8579,118.5916,115.8573,113.965
248.709,152.6507,148.3082,145.0387
-10,190.0293,193.9558,173.3016
33.29694,11.07383,-10,9.712199
48.69731,27.10431,20.99449,30.51816
68.01917,35.5729,32.92543,64.33547
90.76521,49.75645,49.69617,80.60461
116.7008,62.50204,67.77731,114.2684
151.3055,92.47265,89.62926,147.0983
192.0173,120.7743,116.9746,193.0792
-10,148.7843,148.2877,249.2208
24.64134,11.31854,-10,14.12065
36.7322,19.21956,17.69927,35.97603
50.33097,23.15407,27.40055,50.49038
60.82194,33.46206,38.84406,65.62987
91.5544,58.68082,51.13855,91.71718
119.6348,74.79639,60.74801,117.8168
151.3268,95.19107,94.64009,152.7266
-10,120.8477,120.7967,192.0983
16.40906,5.444503,-10,12.48253
25.09987,7.259295,11.26835,27.25228
33.80589,9.151687,18.59699,34.51165
57.62502,34.52225,26.9831,48.90098
75.32953,46.55201,33.58491,61.58406
95.65456,59.31823,58.8632,94.24622
120.4984,77.10978,75.78897,120.6763
-10,96.30521,95.16592,153.235
5.346786,1.321947,-10,9.283202
12.57446,9.321656,4.004418,13.23479
34.91254,18.7565,5.80441,20.77211
45.35063,28.33968,16.14041,34.71981
58.62406,36.52564,35.74011,57.93541
76.46234,48.04886,45.43904,75.42167
97.05993,61.78189,60.06453,95.36639
-10,77.4827,77.40359,121.732
5.384111,-10,-10,2.730591
16.49184,-10,2.128548,5.686589
27.68401,-10,7.288425,12.33392
37.05058,-10,19.94433,35.6771
47.566,-10,29.05589,45.57434
61.04571,-10,37.49889,60.46158
77.58784,-10,48.59269,77.44013
-10,-10,61.69734,97.2277
