0.0001201867,0,-10,-10
0.00044925,7.361137E-05,4.240016E-06,-10
0,0.02788267,6.342354E-05,-10
0,0.3998125,0.00258001,-10
0.001277551,0.02537592,0.01749963,-10
0,0.06215207,0,-10
7.655438E-05,0.001682941,0.001031697,-10
-10,0.0002476074,0.0003189766,-10
0,0,-10,0
0,0.008293851,0,0.00010782
0.08996157,0.05327775,0.002042052,0.002208746
0.3982105,0.841024,0.0374427,0.1079323
0.08930246,0.9550311,0.2648189,0.0139972
0,0.3544763,0.2434411,0.01563868
0.0001456514,-8.752195,0.06019595,0.0007135462
-10,0,0.01516922,0
0.01859236,0,-10,0
0.2371764,0.007643552,0.007804957,0.002042052
1.186527,0,0.03134421,0.0008864033
2.702262,2.166266,0.2371764,0.2854947
0,8.777243,0.1274593,0.3982105
-8.168698,0,2.702262,0.003553058
3.495634E-05,1.604931,0.2103442,0.001031697
-10,-6.250124,0,0.0001456514
0.006207933,-6.136528,-10,0
-8.502889,-6.783903,0.0001190737,0.03517059
1.498135,7.610742,0.01015316,0.08777705
7.558227,7.330606,-5.991952,0.607063
1.824118,25.32657,3.422039,0
0,10.64931,0,0.2968849
-7.814925,15.72411,2.126186,-8.595469
-10,3.08354,3.541582,0
-7.441188,1.721346,-10,0.001555076
7.019472,11.88697,-8.87557,0.0130062
11.72034,19.63609,-4.123645,-6.407694
24.61676,0,11.13243,0.6685754
24.05494,46.91394,15.07376,12.24486
25.39464,52.64374,14.76398,1.824118
0,43.03591,10.52077,6.706514
-10,18.60933,9.735398,-5.626724
5.764421,0,-10,-9.202552
23.90541,15.97831,2.454924,-2.388164
39.19534,16.65583,12.33718,8.222483
67.78397,43.69777,15.31514,5.49237
63.83488,105.0623,40.05538,35.05091
41.21772,124.9987,59.72946,12.52302
26.11377,27.49449,75.76894,21.19856
-10,36.30708,44.78951,4.081331
11.63713,0,-10,0.6800296
29.10514,29.73467,5.837787,10.12501
48.10158,45.42347,14.05475,16.56013
72.91853,93.9743,18.57311,29.79031
143.845,140.3719,18.74126,69.32559
45.90763,197.3052,96.21007,86.98293
32.66612,125.8631,116.1611,0
-10,70.40231,36.40713,20.73886
13.85552,0.4056436,-10,4.137628
53.46546,11.92843,2.505511,15.99474
87.02222,25.76281,31.36154,27.93346
131.2049,42.82462,50.83633,59.96253
189.5916,98.91232,91.02052,110.2801
121.3163,106.9951,130.629,142.3406
75.6191,75.57295,180.7324,81.69267
-10,67.20239,111.3436,32.93565
0,0,-10,6.690249
31.97668,7.33357,1.848567,9.392989
49.5599,18.03077,18.6257,39.86151
52.02402,19.61354,31.89672,78.98293
128.6086,56.30703,43.12268,139.1728
98.87138,74.99657,73.90945,187.6797
68.72752,65.31012,136.338,126.3425
-10,48.49465,91.02158,67.1757
8.176718,1.024311,-10,0
21.19931,4.773493,4.703551,15.38148
19.00098,7.06495,15.10385,30.65726
44.28822,9.723207,20.96212,35.03986
69.22348,32.24916,18.81075,94.7252
58.83353,44.95904,54.97694,134.9508
33.59611,29.17537,84.34923,103.7059
-10,16.79818,62.71661,65.60858
1.959734,0.3557336,-10,2.095766
7.008043,1.238018,1.603808,8.75147
14.68991,2.743991,4.206092,14.27307
30.47824,4.72249,5.797,21.97531
46.39707,3.129649,0,58.27644
29.7914,32.49791,35.16284,80.42606
33.07648,23.58512,46.24757,63.49377
-10,24.72949,37.46785,44.83405
0.7851233,-9.849745,-10,0.8902839
3.870377,0.7355676,0.3334764,1.095814
5.859531,2.086001,1.711291,7.374482
10.20461,1.795998,2.241707,16.96792
25.39786,9.293424,6.817206,21.60456
25.84948,8.585657,14.90239,53.33413
24.54373,17.354,30.79761,37.03941
-10,16.43634,22.77094,34.32447
0.7246785,0.001082375,-10,0.07331896
2.314089,0.1795082,-9.688649,0.6066089
2.513903,0.7544707,0.8439445,4.547153
9.171861,1.283113,1.459796,6.727034
6.004144,4.585444,3.604588,17.35129
15.66732,-3.280593,10.86748,29.70734
18.53905,13.62716,9.469397,26.23497
-10,11.58802,18.17288,25.91158
0.1226428,-10,-10,-8.732383
0.1027576,-10,0.01283741,0.4298735
1.648973,-10,0.2395024,1.383879
3.347507,-10,0.6772507,3.786098
-4.200233,-10,1.57042,8.051705
9.851933,-10,3.848051,11.44279
14.51142,-10,-2.496728,19.25429
-10,-10,13.92839,18.61982
