0,0,-10,-10
0,0.001039807,0,-10
0,0,0,-10
0.0002660229,0.002108883,0,-10
0.00192171,0,0.0005061319,-10
-9.861578,0.004710074,0.0005207316,-10
5.119361E-05,2.232662E-05,0.001130418,-10
-10,0.000527204,-7.598994,-10
0.001767672,0.0002097592,-10,0
0.004332529,0.0008739965,0.000448909,0.0002495537
0.008140885,0.01299487,0.001837467,0
0.01356875,0.01995315,0.004839022,0
0.006818752,0.03100117,0.01048738,0
0.0009104778,0.02706049,0.01264848,0.0004285603
0,0.002204749,0,-9.717504
-10,0.001836855,0.0007534563,0.000112114
0.007329916,0.00203693,-10,0
0.01209511,0.08206289,0.003762658,0.001870454
0.1277752,0.03010317,0.006862691,0.003363151
0.04419356,0.7232324,0.02054131,0.006264974
0.02272536,0.1063474,0.04016984,0.001989095
0.001759672,0.09692199,0.04901006,0.0130915
0.001786687,0.0006589453,0.00645726,0.000320452
-10,0.0006392882,0.003061158,0.0006944419
0.04861637,0,-10,0.001415467
0.7088546,-7.735054,0.01270799,0.03229155
0.4116382,1.711995,0.09448326,0.01769082
0,3.519165,0.2068699,0.02832593
0.06452095,0.2322671,0.5782809,0.06260981
0,-8.675426,0.2684443,0.0310871
0.0003919252,0.0006306004,0.02230667,0.001660445
-10,0.0003665166,0.001085787,0.0002089451
-6.68433,1.325818,-10,0
1.954221,11.37868,0.5188691,0.2977125
3.728092,4.995407,-3.465907,0.3863489
0.6838305,7.049103,2.176367,0.9233901
-9.501531,1.783026,2.66442,0.2843083
0.0003686776,-8.12332,0.608923,0.09928972
0.0001277574,-9.932178,-9.398623,0.001196536
-10,2.972443E-05,0.000422922,0.0006332145
6.28963,-0.8326572,-10,0.5804542
1.09131,19.19016,1.173561,-3.340142
8.388443,7.77489,6.820659,1.737898
2.258801,21.26901,2.836963,3.221737
-9.490476,2.875163,7.24306,0.6846103
-9.717508,2.212142,1.579797,-9.642705
9.587068E-05,-8.987573,-9.013147,0
-10,-9.782468,-9.932149,0.0001673447
16.86648,34.52676,-10,0.7903219
20.5093,60.58495,5.042738,6.545383
18.00879,46.40859,29.35726,3.239402
6.384835,38.26385,23.12209,9.249228
1.53593,12.96943,10.55376,2.204299
-9.047365,2.796803,5.231805,-8.741653
-9.837893,0.4544523,2.642711,-9.966724
-10,0.3382489,-8.781422,2.972443E-05
37.62289,82.95425,-10,-0.08820397
41.13081,114.2337,44.07775,36.85658
33.32339,80.74113,76.47203,9.798334
11.74269,57.79191,47.07517,21.73141
5.217005,20.86419,29.41292,2.847629
1.974215,6.056791,12.6627,1.755431
0.2891838,1.69251,4.698184,-8.562831
-10,0.2777212,0.6189935,-8.770619
155.6034,24.40086,-10,48.01052
87.45867,62.6302,114.3895,26.38865
31.78712,39.66442,157.2409,47.35656
17.70993,12.02689,88.95178,34.11003
5.540674,7.088464,48.928,10.6243
2.596742,4.70614,9.50237,9.34389
0.05671287,1.914342,6.192314,0.5527974
-10,0.08473296,1.607937,0.01767422
46.53848,1.352955,-10,74.7607
44.25305,26.38939,29.8813,138.7191
9.437995,15.82909,75.00903,86.50913
9.78983,2.287191,23.38947,36.52691
0.9404891,4.386385,18.29278,13.3109
2.385895,0,9.052909,5.373197
0.2905072,0.2354343,5.70645,1.706368
-10,0.2436561,0.8504713,0.2723536
24.77477,1.483921,-10,7.787825
15.25011,7.339536,5.699999,61.5802
9.231108,3.13305,14.30467,36.47942
3.995424,3.684031,15.99075,17.52746
0.6412585,2.064486,8.592675,8.625615
0,0.2397477,3.162441,1.048876
0.04667822,0.0002187908,0.1400329,1.994323
-10,0.008464609,0.1875599,0.5642865
0,0.4525041,-10,8.109838
0.2534307,0.3247093,3.555019,23.42125
0,0.734192,0,17.67753
0,0,2.130211,9.969927
0.913718,0.1364139,1.478326,4.68536
0.07792815,0.01593807,1.831519,0.6999174
0.01632396,0.0316844,0.3196017,0.3318844
-10,0.0001737398,0.003128068,0.178552
0.06568143,0,-10,1.483921
0.006337103,0.04698624,0.4745171,3.247092
0,0.003330782,0.8547137,3.059133
0.07034897,0,0.7461321,0.1396105
0.035698,0.003280958,0.08487201,1.181182
0,0.004927538,0.1431126,0.3195991
0.0005556674,0.008636335,0.001929976,0.1687164
-10,0.001851755,0.03194559,0.01572467
0.02648935,-10,-10,0.04584131
0.01266939,-10,0.01870326,0.1103723
0.008041565,-10,0.03337066,0.02239902
0,-10,0,0.05696108
0.006888572,-10,0.01367066,0.1022556
0.01085843,-10,0.04332797,0.02870238
0.0101766,-10,0.0237706,0.01955549
-10,-10,0.01601253,0.007333736
