0.00405026,-9.991735,-10,-10
0.004717987,0.0146599,0.0004105638,-10
0.0005576785,-9.938747,0.00895972,-10
0.0006269805,0.0005175534,0.003364912,-10
1.527459E-05,2.551184E-05,0.002192793,-10
7.691387E-05,0.0001104509,0.0007854765,-10
0,0,0.0004128465,-10
-10,0,0,-10
0.0008419047,0.02131203,-10,0.0002722514
-9.939802,0.02672355,-9.991589,0.005674453
0.06269017,0.2378971,0.01452829,0.003010889
0.0002098358,0.4401411,-9.949562,0.001455002
8.056476E-05,0.1491762,0.06233218,0.0003388621
2.257184E-05,2.380455E-05,0.0001457403,0.0002630454
0,3.885339E-07,7.859011E-05,4.524345E-05
-10,0,0,0
0.08881975,0.06042708,-10,-9.990405
0.184669,0.5639155,0.03951607,0.0146599
0.2589065,0.8925745,0.1267052,-6.493292
0.06213757,1.833921,0.1086288,0.06249078
4.313853E-05,0.6213757,0.2589438,0.0150656
1.353227E-05,4.666657E-06,7.577339E-05,8.101835E-05
1.412966E-06,6.322334E-07,3.661586E-05,2.257184E-05
-10,7.327138E-08,1.000851E-05,0
0.4479772,0.2393749,-10,0.01743049
1.646533,2.125582,0.1599071,0.1336077
2.75802,3.435773,0.7395434,0.290258
0.7482399,11.92959,1.328933,0.2589065
0,0.8241321,2.362522,0.149147
1.384591E-06,0,0,1.944441E-05
3.391118E-07,-9.644746,5.872184E-07,2.634306E-06
-10,0.6599662,8.459416E-07,1.412966E-06
2.218856,0.01563029,-10,0.166281
8.603741,4.031505,0.3514887,0.4181401
11.74698,14.27284,3.834665,1.683908
1.668834,22.54319,7.634541,4.206461
0,18.1605,6.953473,0.2589065
-9.99609,0,0,0
1.26947,0,0,0
-10,2.749859,-9.923831,0.158392
1.090809,0.06512622,-10,0.0259053
7.66729,9.346186,0.275295,3.078306
15.09166,20.4137,1.112922,8.816825
17.54588,34.90094,12.13883,9.841058
19.6746,36.37282,24.2662,4.775738
21.68764,35.4875,3.626181,0
-0.4283382,35.21099,13.52933,-9.652615
-10,12.95109,20.29882,0.6599662
5.639334,0.5254449,-10,0.003119888
17.4922,2.896076,0.5358543,4.717347
22.45478,28.49455,8.897524,12.39674
54.61463,59.19407,9.918394,22.12302
34.78973,74.57931,33.2361,25.55894
27.16463,43.53781,52.89913,21.2683
15.58526,76.78453,34.69971,19.15682
-10,3.399155,39.99788,3.0011
3.276843,0.08051844,-10,0.558404
9.576333,0,0.8278069,7.952929
50.81237,13.31024,4.287911,19.00648
77.98627,52.48753,24.28707,29.20576
29.41715,100.5226,58.74141,55.5905
87.17456,67.89931,72.52042,19.96255
0,139.2725,33.82169,40.34606
-10,0,0,14.16314
0.01932443,0,-10,0.3354935
25.39302,0,0.1368814,0
62.23779,5.965999,0,16.27977
101.2381,72.96378,13.31024,31.07142
131.6098,107.6891,70.14243,71.43037
130.9775,166.4199,102.0093,46.88366
124.9561,194.0264,123.4607,100.1852
-10,161.8164,133.7188,1.56468
0,0,-10,0
5.965999,1.96014,0,3.607893
41.40574,4.777749,0.007884366,24.85833
101.4847,43.61409,11.98148,74.55831
159.0983,93.11089,68.07012,102.3439
174.9807,215.273,99.30479,130.4268
161.4495,258.6792,169.8203,142.0784
-10,207.9494,182.1978,115.9808
0.3525206,0,-10,0
8.16725,2.059632,0,1.47202
20.04439,55.54977,0,11.98148
86.81696,83.51828,15.72158,0
65.01675,127.9142,40.43789,106.3848
271.0646,171.2604,83.82058,166.1291
212.6169,214.7154,214.3017,197.3649
-10,169.2831,270.6422,159.555
0,0,-10,0.0401435
0,10.57595,-9.850045,2.306158
80.26954,22.89967,4.970582,12.51913
129.4862,58.9844,38.95074,49.57559
167.9139,101.7283,91.8256,81.24611
213.6895,124.6727,107.3285,215.9017
171.2017,156.9609,171.9939,270.4607
-10,134.5846,213.5528,214.9242
0,0,-10,0
19.35928,2.130967,0,3.961362
0,14.77913,0,49.27688
94.90743,0,32.85881,87.26537
114.1944,20.27063,72.57829,130.5352
146.5011,51.15081,102.9673,170.783
131.7828,124.6654,121.4255,214.404
-10,97.80079,157.6281,169.6122
0,-10,-10,0
9.53562,-10,0,5.464009
27.30592,-10,3.073612,0
17.24256,-10,12.534,51.89003
65.52071,-10,25.26989,0
121.9568,-10,17.37096,125.7467
102.6404,-10,99.61025,160.749
-10,-10,127.6121,132.0814
