0,0,-10,-10
0.5437173,0,0,-10
1.779659,8.297639,-7.599,-10
12.215,15.17468,0.6885383,-10
1.279817,33.7122,3.833838,-10
0.1111045,28.25862,8.700972,-10
-5.873266,22.65859,13.7128,-10
-10,16.33988,17.6482,-10
0,0.09607733,-10,0
1.276682,0.04507948,0,-6.57
1.246134,30.64853,0.1613734,0.8066467
31.46689,22.72235,6.002431,9.045329
34.33257,46.28536,23.61905,13.81131
33.83181,60.09343,27.33119,1.850017
13.74252,63.23529,36.3741,10.75278
-10,51.52889,33.05383,0.6001129
1.74217,3.243271,-10,0.03743625
6.31221,5.924313,0.981782,0.1000487
38.72969,47.46826,2.969332,6.603164
69.27017,69.47203,12.75717,18.26191
48.8931,106.2212,48.41203,37.76266
59.5785,89.9156,76.50302,41.73327
56.05482,93.62783,55.66222,28.47247
-10,54.78123,74.22106,35.84647
3.664454,14.469,-10,0
59.66017,30.70414,2.934531,1.022246
56.21656,104.7365,30.11839,14.28366
128.4188,110.8178,33.24369,41.85473
120.438,169.2657,62.64967,71.43726
94.92742,139.3558,144.919,66.5894
56.1636,113.1032,112.8704,61.62902
-10,72.52353,87.26051,44.37157
46.76002,23.13099,-10,0.3543639
109.8527,74.65998,15.70371,13.22623
170.487,166.9178,26.7116,47.18356
158.2319,224.3745,62.10377,81.76931
167.5096,236.7234,124.911,135.5142
83.02301,195.8304,149.567,93.90266
93.27757,169.0873,114.4263,93.47
-10,101.5303,120.889,58.69295
65.49722,0.002184484,-10,9.569064
106.6136,56.38668,41.12672,53.66504
196.1292,101.5732,79.29598,125.0078
258.0584,114.3815,124.7407,166.5551
178.8182,241.3205,187.3384,170.1398
168.3629,176.4224,280.2942,141.3722
104.0967,107.9984,215.813,121.082
-10,83.90235,142.6412,87.45599
24.37611,-2.089449,-10,18.24936
82.98754,16.59559,9.11692,85.24153
172.6999,72.0835,52.12375,137.2015
213.8839,88.63163,130.7048,160.4373
174.7649,164.3651,145.9753,286.2364
134.1968,134.3846,194.1428,230.272
97.86626,77.20152,167.9369,158.4992
-10,67.38302,128.3028,105.3294
11.72235,6.36386,-10,11.47097
51.88456,34.05689,-3.193745,40.59254
88.52605,72.01569,36.83025,102.4876
154.6636,112.5811,86.849,136.1596
122.6775,98.86944,96.20127,248.6045
79.66823,85.56218,155.0166,174.0409
76.01798,58.02766,110.9017,135.257
-10,53.95349,75.2541,104.3792
30.39468,2.2639,-10,-6.47134
62.99596,22.13698,5.600821,40.32637
98.42463,46.11691,46.35094,76.80137
136.9262,66.33121,68.19048,92.7859
87.84735,101.5969,98.90521,189.1089
103.2197,33.39982,143.0957,101.2713
48.61734,51.43114,117.6104,98.62696
-10,25.68781,67.80839,68.46162
17.60384,4.47264,-10,5.734642
44.5739,15.02159,11.44512,27.86963
79.73256,23.0367,26.82819,63.99969
102.3963,44.98544,37.35139,104.5226
77.83702,83.52997,72.1701,149.7094
55.97252,45.41557,103.8067,111.1933
30.93242,39.42568,86.93439,84.02581
-10,24.68893,62.01661,44.17714
8.668056,4.734026,-10,9.109366
18.00775,7.503112,6.368821,19.31001
50.50143,15.69773,12.41005,29.57691
79.42198,39.63597,31.26205,53.55853
61.46584,50.87743,47.8176,116.0393
37.57106,47.96167,86.30677,70.31713
28.85076,24.29313,53.68547,48.88803
-10,16.08568,35.26014,40.31573
7.332807,2.008304,-10,4.762594
13.08995,5.651291,3.571622,11.42701
29.39987,9.429442,8.491868,31.00931
43.33259,22.98229,21.77285,49.59451
50.8356,27.46405,41.99225,75.58086
28.75467,33.30325,62.76559,70.81741
22.66813,29.06493,45.15901,39.86926
-10,22.98278,31.15723,25.36724
4.867348,1.740389,-10,5.099642
10.47922,4.676893,3.498194,3.069739
17.5067,7.31988,5.318297,18.23753
31.2754,15.00456,12.23814,19.24962
32.13705,16.18835,23.63036,56.92107
29.37778,28.08756,32.40299,49.43256
21.61096,24.5672,39.35886,33.54659
-10,21.60146,30.22218,24.65273
2.611037,-10,-10,3.39322
8.678061,-10,2.557775,5.10189
11.65748,-10,5.265745,11.76571
21.92383,-10,7.653839,17.8903
27.91151,-10,15.25254,30.25497
26.6085,-10,25.86413,37.95848
24.10273,-10,29.69453,32.54186
-10,-10,27.53226,23.40587
